unit_id,unit_name,category,use_default_delay,action_id,frame,frame_raw
101601,Suzuna,MainSkillRevolutionList,1,101602204,0,0.0
101601,Suzuna,MainSkillRevolutionList,1,101602205,0,0.0
101601,Suzuna,SpecialSkillList,1,101610101,0,0.0
101601,Suzuna,SpecialSkillEvolutionList,1,101611101,0,0.0
101601,Suzuna,SpecialSkillEvolutionList,1,101611102,108,107.99999713897705
101601,Suzuna,SpecialSkillEvolutionList,1,101611103,120,120.0
101601,Suzuna,SpecialSkillRevolutionList,1,101612101,0,0.0
101601,Suzuna,SpecialSkillRevolutionList,1,101612102,108,107.99999713897705
101601,Suzuna,SpecialSkillRevolutionList,1,101612103,120,120.0
101601,Suzuna,SpecialSkillRevolutionList,1,101612104,0,0.0
101601,Suzuna,SpecialSkillRevolutionList,1,101612105,1,1.1999999731779099
101601,Suzuna,SpecialSkillRevolutionList,1,101612106,0,0.0
101601,Suzuna,SpecialSkillRevolutionList,1,101612107,2,2.3999999463558197
101701,Kaori,Attack,0,0,18,18.000000715255737
101701,Kaori,MainSkillList,0,101700201,48,48.00000071525574
101701,Kaori,MainSkillList,0,101700301,42,41.99999928474426
101701,Kaori,MainSkillEvolutionList,0,101701201,48,48.00000071525574
101801,Io,Attack,1,0,24,24.00000035762787
101801,Io,MainSkillList,1,101800202,48,48.00000071525574
101801,Io,MainSkillList,1,101800202,84,83.99999856948853
101801,Io,MainSkillList,1,101800201,0,0.0
101801,Io,MainSkillList,1,101800301,0,0.0
101801,Io,MainSkillList,1,101800302,0,0.0
101801,Io,MainSkillEvolutionList,1,101801201,0,0.0
101801,Io,MainSkillEvolutionList,1,101801203,48,48.00000071525574
101801,Io,MainSkillEvolutionList,1,101801203,84,83.99999856948853
101801,Io,MainSkillEvolutionList,1,101801205,48,48.00000071525574
101801,Io,MainSkillEvolutionList,1,101801205,84,83.99999856948853
101801,Io,MainSkillEvolutionList,1,101801202,0,0.0
101801,Io,MainSkillEvolutionList,1,101801204,90,90.0
101801,Io,MainSkillEvolutionList,1,101801206,96,96.00000143051147
101801,Io,MainSkillEvolutionList,1,101801207,96,96.00000143051147
102001,Mimi,Attack,1,0,24,24.00000035762787
102001,Mimi,MainSkillList,1,102000202,78,77.99999713897705
102001,Mimi,MainSkillList,1,102000201,0,0.0
102001,Mimi,MainSkillList,1,102000301,96,96.00000143051147
102001,Mimi,MainSkillList,1,102000303,96,96.00000143051147
102001,Mimi,MainSkillList,1,102000304,96,96.00000143051147
102001,Mimi,MainSkillList,1,102000305,97,97.2000002861023
102001,Mimi,MainSkillList,1,102000302,0,0.0
102001,Mimi,MainSkillEvolutionList,1,102001201,0,0.0
102001,Mimi,MainSkillEvolutionList,1,102001203,78,77.99999713897705
102001,Mimi,MainSkillEvolutionList,1,102001202,0,0.0
102001,Mimi,MainSkillRevolutionList,1,102002201,0,0.0
102001,Mimi,MainSkillRevolutionList,1,102002202,78,77.99999713897705
102001,Mimi,MainSkillRevolutionList,1,102002203,0,0.0
102001,Mimi,MainSkillRevolutionList,1,102002206,0,0.0
102001,Mimi,MainSkillRevolutionList,1,102002204,79,79.20000314712524
102001,Mimi,MainSkillRevolutionList,1,102002205,80,80.40000200271606
102001,Mimi,MainSkillRevolutionList,1,102002207,82,81.60000085830688
102101,Kurumi,Attack,1,0,24,24.00000035762787
102101,Kurumi,MainSkillList,1,102100201,42,41.99999928474426
102101,Kurumi,MainSkillList,1,102100202,0,0.0
102101,Kurumi,MainSkillList,1,102100301,24,24.00000035762787
102101,Kurumi,MainSkillList,1,102100301,60,60.0
102101,Kurumi,MainSkillList,1,102100302,60,60.0
102101,Kurumi,MainSkillList,1,102100303,0,0.0
102101,Kurumi,MainSkillList,1,102100304,1,1.1999999731779099
102101,Kurumi,MainSkillEvolutionList,1,102101201,42,41.99999928474426
102101,Kurumi,MainSkillEvolutionList,1,102101202,42,41.99999928474426
102101,Kurumi,MainSkillEvolutionList,1,102101203,54,53.999998569488525
102101,Kurumi,MainSkillRevolutionList,1,102102201,42,41.99999928474426
102101,Kurumi,MainSkillRevolutionList,1,102102202,42,41.99999928474426
102101,Kurumi,MainSkillRevolutionList,1,102102205,42,41.99999928474426
102101,Kurumi,MainSkillRevolutionList,1,102102203,54,53.999998569488525
102101,Kurumi,MainSkillRevolutionList,1,102102208,55,55.20000100135803
102101,Kurumi,MainSkillRevolutionList,1,102102204,0,0.0
102101,Kurumi,MainSkillRevolutionList,1,102102206,43,43.20000171661377
102101,Kurumi,MainSkillRevolutionList,1,102102207,43,43.20000171661377
102201,Yori,Attack,1,0,18,18.000000715255737
102201,Yori,MainSkillList,1,102200202,60,60.0
102201,Yori,MainSkillList,1,102200201,42,41.99999928474426
102201,Yori,MainSkillList,1,102200203,0,0.0
102201,Yori,MainSkillList,1,102200301,78,77.99999713897705
102201,Yori,MainSkillEvolutionList,1,102201202,60,60.0
102201,Yori,MainSkillEvolutionList,1,102201203,72,72.00000286102295
102201,Yori,MainSkillEvolutionList,1,102201201,42,41.99999928474426
102201,Yori,MainSkillEvolutionList,1,102201204,0,0.0
102201,Yori,MainSkillEvolutionList,1,102201205,0,0.0
102201,Yori,MainSkillRevolutionList,1,102202201,42,41.99999928474426
102201,Yori,MainSkillRevolutionList,1,102202202,0,0.0
102201,Yori,MainSkillRevolutionList,1,102202203,0,0.0
102201,Yori,MainSkillRevolutionList,1,102202204,0,0.0
102201,Yori,MainSkillRevolutionList,1,102202205,60,60.0
102201,Yori,MainSkillRevolutionList,1,102202206,71,70.79999685287476
102201,Yori,MainSkillRevolutionList,1,102202207,72,72.00000286102295
102301,Ayane,Attack,1,0,27,26.999999284744263
102301,Ayane,MainSkillList,1,102300201,54,53.999998569488525
102301,Ayane,MainSkillList,1,102300202,60,60.0
102301,Ayane,MainSkillList,1,102300301,48,48.00000071525574
102301,Ayane,MainSkillList,1,102300301,60,60.0
102301,Ayane,MainSkillList,1,102300301,72,72.00000286102295
102301,Ayane,MainSkillList,1,102300302,60,60.0
102301,Ayane,MainSkillList,1,102300303,0,0.0
102301,Ayane,MainSkillList,1,102300304,1,1.1999999731779099
102301,Ayane,MainSkillEvolutionList,1,102301201,48,48.00000071525574
102301,Ayane,MainSkillEvolutionList,1,102301203,60,60.0
102301,Ayane,MainSkillEvolutionList,1,102301202,54,53.999998569488525
102301,Ayane,MainSkillEvolutionList,1,102301204,54,53.999998569488525
102301,Ayane,MainSkillRevolutionList,1,102302202,48,48.00000071525574
102301,Ayane,MainSkillRevolutionList,1,102302205,60,60.0
102301,Ayane,MainSkillRevolutionList,1,102302201,24,24.00000035762787
102301,Ayane,MainSkillRevolutionList,1,102302203,54,53.999998569488525
102301,Ayane,MainSkillRevolutionList,1,102302204,54,53.999998569488525
102301,Ayane,MainSkillRevolutionList,1,102302206,61,61.19999885559082
102301,Ayane,MainSkillRevolutionList,1,102302207,0,0.0
102301,Ayane,MainSkillRevolutionList,1,102302208,1,1.1999999731779099
102301,Ayane,MainSkillRevolutionList,1,102302209,1,1.1999999731779099
102301,Ayane,MainSkillRevolutionList,1,102302210,62,62.39999771118164
102501,Suzume,Attack,1,0,0,0.0
102501,Suzume,MainSkillList,1,102500201,0,0.0
102501,Suzume,MainSkillList,1,102500301,36,36.000001430511475
102501,Suzume,MainSkillList,1,102500302,48,48.00000071525574
102501,Suzume,MainSkillEvolutionList,1,102501202,1,1.1999999731779099
102501,Suzume,MainSkillEvolutionList,1,102501203,1,1.1999999731779099
102501,Suzume,MainSkillEvolutionList,1,102501204,18,18.000000715255737
102501,Suzume,MainSkillEvolutionList,1,102501205,18,18.000000715255737
102501,Suzume,MainSkillEvolutionList,1,102501206,18,18.000000715255737
102501,Suzume,MainSkillEvolutionList,1,102501207,18,18.000000715255737
102501,Suzume,MainSkillEvolutionList,1,102501201,0,0.0
102501,Suzume,MainSkillEvolutionList,1,102501301,36,36.000001430511475
102501,Suzume,MainSkillEvolutionList,1,102501302,48,48.00000071525574
102501,Suzume,MainSkillEvolutionList,1,102501303,48,48.00000071525574
102501,Suzume,MainSkillEvolutionList,1,102501305,49,49.19999957084656
102501,Suzume,MainSkillEvolutionList,1,102501304,49,49.19999957084656
102501,Suzume,MainSkillEvolutionList,1,102501306,51,51.000001430511475
102601,Rin,MainSkillList,1,102600201,60,60.0
102601,Rin,MainSkillList,1,102600301,0,0.0
102601,Rin,MainSkillList,1,102600302,0,0.0
102601,Rin,MainSkillEvolutionList,1,102601201,60,60.0
102601,Rin,MainSkillEvolutionList,1,102601202,60,60.0
102601,Rin,MainSkillEvolutionList,1,102601203,60,60.0
102701,Eriko,Attack,1,0,27,26.999999284744263
102701,Eriko,MainSkillList,1,102700201,36,36.000001430511475
102701,Eriko,MainSkillList,1,102700301,42,41.99999928474426
102701,Eriko,MainSkillList,1,102700302,42,41.99999928474426
102701,Eriko,MainSkillEvolutionList,1,102701201,36,36.000001430511475
102701,Eriko,MainSkillEvolutionList,1,102701202,36,36.000001430511475
102701,Eriko,MainSkillEvolutionList,1,102701203,36,36.000001430511475
102801,Saren,Attack,1,0,24,24.00000035762787
102801,Saren,MainSkillList,1,102800201,60,60.0
102801,Saren,MainSkillList,1,102800304,48,48.00000071525574
102801,Saren,MainSkillList,1,102800307,48,48.00000071525574
102801,Saren,MainSkillList,1,102800302,47,46.79999828338623
102801,Saren,MainSkillList,1,102800303,47,46.79999828338623
102801,Saren,MainSkillList,1,102800305,47,46.79999828338623
102801,Saren,MainSkillList,1,102800306,47,46.79999828338623
102801,Saren,MainSkillList,1,102800301,0,0.0
102801,Saren,MainSkillEvolutionList,1,102801201,0,0.0
102801,Saren,MainSkillEvolutionList,1,102801202,60,60.0
102801,Saren,MainSkillRevolutionList,1,102802204,0,0.0
102801,Saren,MainSkillRevolutionList,1,102802206,0,0.0
102801,Saren,MainSkillRevolutionList,1,102802205,108,107.99999713897705
102801,Saren,MainSkillRevolutionList,1,102802203,61,61.19999885559082
102801,Saren,MainSkillRevolutionList,1,102802207,108,107.99999713897705
102801,Saren,MainSkillRevolutionList,1,102802209,108,107.99999713897705
102801,Saren,MainSkillRevolutionList,1,102802210,108,107.99999713897705
102801,Saren,MainSkillRevolutionList,1,102802208,108,107.99999713897705
102801,Saren,MainSkillRevolutionList,1,102802201,0,0.0
102801,Saren,MainSkillRevolutionList,1,102802202,60,60.0
102901,Nozomi,Attack,0,0,24,24.00000035762787
102901,Nozomi,MainSkillList,0,102900201,48,48.00000071525574
102901,Nozomi,MainSkillList,0,102900202,0,0.0
102901,Nozomi,MainSkillList,0,102900301,30,30.0
102901,Nozomi,MainSkillEvolutionList,0,102901201,48,48.00000071525574
102901,Nozomi,MainSkillEvolutionList,0,102901202,0,0.0
102901,Nozomi,MainSkillEvolutionList,0,102901203,18,18.000000715255737
103001,Ninon,Attack,1,0,24,24.00000035762787
103001,Ninon,MainSkillList,1,103000201,30,30.0
103001,Ninon,MainSkillList,1,103000204,39,38.999998569488525
103001,Ninon,MainSkillList,1,103000202,36,36.000001430511475
103001,Ninon,MainSkillList,1,103000203,36,36.000001430511475
103001,Ninon,MainSkillList,1,103000301,42,41.99999928474426
103001,Ninon,MainSkillList,1,103000301,90,90.0
103001,Ninon,MainSkillList,1,103000302,90,90.0
103001,Ninon,MainSkillEvolutionList,1,103001201,30,30.0
103001,Ninon,MainSkillEvolutionList,1,103001202,36,36.000001430511475
103001,Ninon,MainSkillEvolutionList,1,103001203,36,36.000001430511475
103001,Ninon,MainSkillEvolutionList,1,103001204,39,38.999998569488525
103101,Shinobu,Attack,0,0,27,26.999999284744263
103101,Shinobu,MainSkillList,0,103100201,48,48.00000071525574
103101,Shinobu,MainSkillList,0,103100301,0,0.0
103101,Shinobu,MainSkillEvolutionList,0,103101202,48,48.00000071525574
103101,Shinobu,MainSkillEvolutionList,0,103101203,48,48.00000071525574
103101,Shinobu,MainSkillEvolutionList,0,103101204,48,48.00000071525574
103101,Shinobu,MainSkillEvolutionList,0,103101205,48,48.00000071525574
103101,Shinobu,MainSkillEvolutionList,0,103101206,48,48.00000071525574
103101,Shinobu,MainSkillEvolutionList,0,103101201,30,30.0
103201,Akino,Attack,0,0,24,24.00000035762787
103201,Akino,MainSkillList,0,103200201,30,30.0
103201,Akino,MainSkillList,0,103200201,72,72.00000286102295
103201,Akino,MainSkillList,0,103200203,60,60.0
103201,Akino,MainSkillList,0,103200204,0,0.0
103201,Akino,MainSkillList,0,103200202,126,125.9999942779541
103201,Akino,MainSkillList,0,103200303,75,75.0
103201,Akino,MainSkillList,0,103200301,75,75.0
103201,Akino,MainSkillList,0,103200302,75,75.0
103201,Akino,MainSkillList,0,103200304,0,0.0
103201,Akino,MainSkillList,0,103200305,75,75.0
103201,Akino,MainSkillEvolutionList,0,103201201,30,30.0
103201,Akino,MainSkillEvolutionList,0,103201201,72,72.00000286102295
103201,Akino,MainSkillEvolutionList,0,103201203,60,60.0
103201,Akino,MainSkillEvolutionList,0,103201202,126,125.9999942779541
103201,Akino,MainSkillEvolutionList,0,103201204,0,0.0
103201,Akino,MainSkillEvolutionList,0,103201205,0,0.0
103201,Akino,MainSkillEvolutionList,0,103201206,0,0.0
103201,Akino,MainSkillRevolutionList,0,103202201,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202202,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202203,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202204,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202205,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202206,12,12.000000178813934
103201,Akino,MainSkillRevolutionList,0,103202207,30,30.0
103201,Akino,MainSkillRevolutionList,0,103202207,72,72.00000286102295
103201,Akino,MainSkillRevolutionList,0,103202210,60,60.0
103201,Akino,MainSkillRevolutionList,0,103202209,126,125.9999942779541
103201,Akino,MainSkillRevolutionList,0,103202211,61,61.19999885559082
103201,Akino,MainSkillRevolutionList,0,103202208,73,73.20000171661377
103301,Mahiru,Attack,1,0,18,18.000000715255737
